
49.68, 10.83, 10.50, 8.02, 1.10, 11.88, 0.73, 73.52
49.93, 10.88, 10.74, 8.21, 1.34, 14.52, -0.73, -73.41
50.54, 11.03, 10.01, 7.65, 1.46, 15.84, 0.00, 0.00
49.68, 10.83, 11.23, 8.59, 1.22, 13.20, 0.24, 24.49
50.29, 10.97, 10.62, 8.12, 0.73, 7.92, -0.73, -73.41
49.93, 10.88, 10.74, 8.21, 0.24, 2.64, -1.22, -122.28
50.17, 10.94, 10.38, 7.93, 1.59, 17.17, -0.24, -24.48
50.54, 11.03, 11.72, 8.97, 0.61, 6.60, -0.49, -48.95
50.17, 10.94, 10.25, 7.84, 0.98, 10.56, -0.24, -24.48
50.66, 11.05, 11.47, 8.78, 1.59, 17.17, -0.24, -24.48
49.93, 10.88, 10.38, 7.93, 1.10, 11.88, 0.61, 61.26
50.90, 11.11, 10.99, 8.40, 0.49, 5.28, -0.73, -73.41
49.80, 10.86, 11.23, 8.59, 1.46, 15.84, -0.12, -12.24
49.80, 10.86, 11.23, 8.59, 1.83, 19.81, 0.00, 0.00
49.93, 10.88, 10.99, 8.40, 0.61, 6.60, -0.49, -48.95
49.80, 10.86, 9.89, 7.55, 0.98, 10.56, 0.12, 12.25
49.93, 10.88, 10.62, 8.12, 0.61, 6.60, -0.37, -36.72
50.66, 11.05, 11.11, 8.50, 0.61, 6.60, 0.00, 0.00
50.66, 11.05, 9.89, 7.55, 0.85, 9.24, -0.61, -61.18
49.68, 10.83, 11.23, 8.59, 0.73, 7.92, 0.12, 12.25
49.68, 10.83, 11.23, 8.59, 0.37, 3.96, 0.73, 73.52
49.68, 10.83, 10.86, 8.31, 1.59, 17.17, -0.61, -61.18
49.68, 10.83, 11.11, 8.50, 1.59, 17.17, -0.12, -12.24
49.68, 10.83, 10.13, 7.74, 0.12, 1.32, 0.98, 98.05
50.05, 10.91, 11.72, 8.97, 0.98, 10.56, 0.24, 24.49
49.56, 10.80, 11.11, 8.50, 0.98, 10.56, -0.12, -12.24
50.05, 10.91, 11.23, 8.59, 1.71, 18.49, -0.24, -24.48
50.29, 10.97, 10.50, 8.02, 0.12, 1.32, 0.49, 49.00
49.44, 10.77, 10.13, 7.74, 0.37, 3.96, -0.49, -48.95
49.44, 10.77, 10.25, 7.84, 1.10, 11.88, -0.37, -36.72
50.05, 10.91, 10.38, 7.93, 0.98, 10.56, -0.12, -12.24
50.17, 10.94, 12.08, 9.25, 0.85, 9.24, 0.00, 0.00
50.17, 10.94, 10.62, 8.12, 1.22, 13.20, 0.73, 73.52
49.93, 10.88, 11.11, 8.50, 0.85, 9.24, 0.61, 61.26
49.80, 10.86, 9.89, 7.55, 0.37, 3.96, 0.12, 12.25
50.17, 10.94, 10.13, 7.74, 1.34, 14.52, 0.37, 36.74
50.42, 11.00, 10.74, 8.21, 1.22, 13.20, 0.37, 36.74
49.80, 10.86, 11.11, 8.50, 0.61, 6.60, -0.49, -48.95
50.66, 11.05, 10.62, 8.12, 1.10, 11.88, -0.37, -36.72
49.93, 10.88, 10.74, 8.21, 1.22, 13.20, 0.98, 98.05
49.56, 10.80, 11.23, 8.59, 0.61, 6.60, 0.49, 49.00
