0
990.84, 36123.51, 903.32, 11404.20, 230.47, 3197.02, 10.86, 1101.79
989.50, 30058.66, 901.86, 11212.50, 230.10, 3190.43, 9.52, 964.29
989.01, 28326.10, 903.08, 11371.84, 230.22, 3192.62, 11.60, 1176.95
990.36, 33656.29, 901.73, 11196.78, 230.47, 3197.02, 13.31, 1352.76
989.99, 32014.91, 901.25, 11134.33, 231.08, 3208.02, 11.11, 1126.83
990.23, 33090.91, 901.61, 11181.11, 231.93, 3223.45, 14.53, 1478.72

100K
996.58, 250809.26, 986.94, 105442.60, 750.98, 31905.13, 104.61, 11734.69
996.46, 222795.72, 987.18, 107817.88, 749.02, 31577.74, 103.03, 11535.97
995.73, 133352.27, 986.69, 103168.62, 750.24, 31781.77, 104.25, 11688.77
996.95, 402598.92, 987.30, 109045.65, 750.49, 31822.81, 101.68, 11368.38
996.34, 200406.33, 985.84, 95920.37, 749.02, 31577.74, 103.15, 11551.23
996.83, 335029.00, 986.94, 105442.60, 749.51, 31659.12, 104.13, 11673.47
997.19, 674618.04, 986.21, 98899.70, 749.63, 31679.51, 104.98, 11780.65
997.31, 1018606.39, 986.57, 102067.61, 749.15, 31598.06, 105.71, 11872.68
996.34, 200406.33, 987.06, 106617.16, 748.54, 31496.68, 119.26, 13603.27
996.95, 402598.92, 986.82, 104293.36, 747.07, 31255.35, 129.52, 14949.20
996.09, 166857.93, 985.60, 94030.77, 743.53, 30683.36, 145.39, 17096.73
996.58, 250809.26, 987.06, 106617.16, 742.68, 30547.63, 148.68, 17552.94
996.34, 200406.33, 986.57, 102067.61, 745.48, 30997.00, 144.41, 16962.24
996.95, 402598.92, 985.84, 95920.37, 748.66, 31516.92, 120.00, 13698.36
997.31, 1018606.39, 987.55, 111586.06, 745.61, 31016.76, 130.98, 15144.11
997.19, 674618.04, 987.18, 107817.88, 746.46, 31155.61, 139.77, 16327.66
996.95, 402598.92, 986.45, 100989.60, 743.77, 30722.31, 156.01, 18579.66


1M
998.29, -331284.50, 997.31, 1440148.72, 987.30, 660817.07, 482.91, 94701.80
996.46, 222795.72, 997.56, 2041801.25, 993.77, 1115852.45, 524.54, 112094.49
997.44, 2077839.06, 997.07, 1112245.56, 986.82, 640951.58, 502.56, 102542.25
996.95, 402598.92, 997.19, 1255154.21, 987.30, 660817.07, 495.00, 99449.01
997.68, -1925699.28, 996.95, 998527.89, 987.43, 665974.14, 497.68, 100535.69
997.07, 504278.90, 996.58, 764057.79, 990.60, 834795.61, 525.51, 112540.08
997.56, -52431389.23, 997.56, 2041801.25, 994.38, 1192786.30, 555.18, 127031.95
997.80, -980979.95, 997.56, 2041801.25, 995.61, 1383163.38, 559.08, 129089.55
996.95, 402598.92, 997.19, 1255154.21, 994.75, 1244205.76, 552.61, 125701.70
997.31, 1018606.39, 996.46, 708569.51, 991.46, 895676.05, 518.68, 109459.86
997.56, -52431389.23, 996.95, 998527.89, 977.42, 404501.28, 479.86, 93538.68
997.92, -658170.38, 997.56, 2041801.25, 994.26, 1176570.24, 530.52, 114853.55
996.95, 402598.92, 996.95, 998527.89, 978.64, 425034.77, 490.48, 97647.83
997.31, 1018606.39, 996.70, 828957.81, 974.98, 368739.72, 456.79, 85177.59
997.44, 2077839.06, 996.83, 905886.05, 973.02, 344279.79, 461.79, 86929.15
997.56, -52431389.23, 996.58, 764057.79, 968.63, 299314.07, 446.66, 81730.80
997.19, 674618.04, 997.44, 1689030.38, 968.14, 295011.27, 458.37, 85729.38
997.68, -1925699.28, 997.07, 1112245.56, 965.70, 275172.51, 446.04, 81527.27
997.92, -658170.38, 996.70, 828957.81, 965.09, 270608.69, 452.76, 83791.56
997.80, -980979.95, 995.00, 378334.01, 934.20, 144903.57, 428.47, 75856.11
